Date,GCM,Deficit in, AET in, soil_water in, runoff in, rain in, accumswe in, PET in 
1979-02-17,gridmet.historical,0.0,0.0,9.720472440944883,0.0,0.0,0.0,0.0
1979-02-18,gridmet.historical,0.0,0.0,9.720472440944883,0.0,0.0,0.641732283464567,0.0
1979-02-19,gridmet.historical,0.0,0.0,9.720472440944883,0.0,0.0,0.984251968503937,0.0
1979-02-20,gridmet.historical,0.0,0.0,9.720472440944883,0.0,0.0,1.1653543307086616,0.0
1979-02-21,gridmet.historical,0.0,0.0,9.720472440944883,0.3582677165354331,0.03149606299212599,0.8385826771653544,0.0
1979-02-22,gridmet.historical,0.0,0.03937007874015748,9.720472440944883,0.9409448818897638,0.14173228346456693,0.0,0.03937007874015748
1979-02-23,gridmet.historical,0.0,0.03937007874015748,9.720472440944883,0.7047244094488189,0.7440944881889764,0.0,0.03937007874015748
1979-02-24,gridmet.historical,0.0,0.06692913385826772,9.720472440944883,1.3976377952755907,1.4645669291338586,0.0,0.06692913385826772
1979-02-25,gridmet.historical,0.0,0.05118110236220473,9.720472440944883,0.84251968503937,0.8937007874015748,0.0,0.05118110236220473
1979-02-26,gridmet.historical,0.0,0.05905511811023623,9.720472440944883,0.007874015748031498,0.06692913385826772,0.0,0.05905511811023623
1979-02-27,gridmet.historical,0.0,0.03937007874015748,9.681102362204726,0.0,0.0,0.0,0.03937007874015748
1979-02-28,gridmet.historical,0.0,0.047244094488188976,9.669291338582678,0.0,0.03543307086614173,0.0,0.047244094488188976
1979-03-01,gridmet.historical,0.0,0.05511811023622047,9.649606299212598,0.0,0.03937007874015748,0.0,0.05511811023622047
1979-03-02,gridmet.historical,0.0,0.06692913385826772,9.582677165354331,0.0,0.0,0.0,0.06692913385826772
1979-03-03,gridmet.historical,0.0,0.06299212598425198,9.51968503937008,0.0,0.0,0.0,0.06299212598425198
1979-03-04,gridmet.historical,0.0,0.07086614173228346,9.484251968503937,0.0,0.03543307086614173,0.0,0.07086614173228346
1979-03-05,gridmet.historical,0.0,0.08661417322834647,9.720472440944883,0.1811023622047244,0.5039370078740159,0.0,0.08661417322834647
1979-03-06,gridmet.historical,0.0,0.08267716535433071,9.720472440944883,0.24015748031496062,0.3228346456692913,0.0,0.08267716535433071
1979-03-07,gridmet.historical,0.0,0.06692913385826772,9.653543307086615,0.0,0.0,0.0,0.06692913385826772
1979-03-08,gridmet.historical,0.0,0.06299212598425198,9.618110236220474,0.0,0.027559055118110236,0.0,0.06299212598425198
1979-03-09,gridmet.historical,0.0,0.07874015748031496,9.53937007874016,0.0,0.0,0.0,0.07874015748031496
1979-03-10,gridmet.historical,0.0,0.07480314960629922,9.570866141732283,0.0,0.10629921259842522,0.0,0.07480314960629922
1979-03-11,gridmet.historical,0.0,0.05118110236220473,9.720472440944883,0.3188976377952756,0.5196850393700787,0.0,0.05118110236220473
1979-03-12,gridmet.historical,0.0,0.047244094488188976,9.673228346456693,0.0,0.0,0.0,0.047244094488188976
1979-03-13,gridmet.historical,0.0,0.06299212598425198,9.606299212598426,0.0,0.0,0.0,0.06692913385826772
1979-03-14,gridmet.historical,0.0,0.07874015748031496,9.62992125984252,0.0,0.10236220472440946,0.0,0.07874015748031496
1979-03-15,gridmet.historical,0.0,0.03543307086614173,9.598425196850394,0.0,0.0,0.0,0.03543307086614173
1979-03-16,gridmet.historical,0.0,0.03543307086614173,9.559055118110237,0.0,0.0,0.0,0.03937007874015748
1979-03-17,gridmet.historical,0.0,0.05905511811023623,9.523622047244094,0.0,0.023622047244094488,0.0,0.05905511811023623
1979-03-18,gridmet.historical,0.0,0.06692913385826772,9.456692913385828,0.0,0.0,0.0,0.07086614173228346
1979-03-19,gridmet.historical,0.003937007874015749,0.06692913385826772,9.38976377952756,0.0,0.0,0.0,0.06692913385826772
1979-03-20,gridmet.historical,0.003937007874015749,0.07086614173228346,9.318897637795276,0.0,0.0,0.0,0.07480314960629922
1979-03-21,gridmet.historical,0.003937007874015749,0.07086614173228346,9.248031496062993,0.0,0.0,0.0,0.07480314960629922
1979-03-22,gridmet.historical,0.003937007874015749,0.07480314960629922,9.173228346456693,0.0,0.0,0.0,0.07874015748031496
1979-03-23,gridmet.historical,0.0,0.08661417322834647,9.448818897637796,0.0,0.3622047244094488,0.0,0.08661417322834647
1979-03-24,gridmet.historical,0.0,0.11023622047244094,9.720472440944883,1.0078740157480317,1.389763779527559,0.0,0.11023622047244094
1979-03-25,gridmet.historical,0.0,0.08267716535433071,9.633858267716535,0.0,0.0,0.0,0.08267716535433071
1979-03-26,gridmet.historical,0.0,0.06692913385826772,9.570866141732283,0.0,0.0,0.0,0.06692913385826772
1979-03-27,gridmet.historical,0.0,0.06692913385826772,9.503937007874017,0.0,0.0,0.0,0.07086614173228346
1979-03-28,gridmet.historical,0.003937007874015749,0.07480314960629922,9.429133858267717,0.0,0.0,0.0,0.07874015748031496
1979-03-29,gridmet.historical,0.003937007874015749,0.10629921259842522,9.334645669291339,0.0,0.015748031496062995,0.0,0.11023622047244094
1979-03-30,gridmet.historical,0.003937007874015749,0.1220472440944882,9.212598425196852,0.0,0.0,0.0,0.12992125984251968
1979-03-31,gridmet.historical,0.007874015748031498,0.12598425196850396,9.114173228346457,0.0,0.023622047244094488,0.0,0.12992125984251968
